,uv,temp,drain_piezo,humidity,maxdailygust,soilmoisture2,solarradiation
15856,0.0,17.72222222222222,0.0,82.0,14.4036288,25.0,0.0
15857,0.0,17.72222222222222,0.0,82.0,14.4036288,25.0,0.0
15858,0.0,17.72222222222222,0.0,83.0,14.4036288,25.0,0.0
15859,0.0,17.72222222222222,0.0,83.0,14.4036288,25.0,0.0
15860,0.0,17.72222222222222,0.0,83.0,14.4036288,25.0,0.0
15861,0.0,17.72222222222222,0.0,83.0,14.4036288,25.0,0.0
15862,0.0,17.72222222222222,0.0,83.0,14.4036288,25.0,0.0
15863,0.0,17.72222222222222,0.0,83.0,14.4036288,25.0,0.0
15864,0.0,17.72222222222222,0.0,83.0,14.4036288,25.0,0.0
15865,0.0,17.72222222222222,0.0,83.0,14.4036288,25.0,0.0
15866,0.0,17.72222222222222,0.0,83.0,14.4036288,25.0,0.0
15867,0.0,17.61111111111111,0.0,83.0,14.4036288,25.0,0.0
15868,0.0,17.61111111111111,0.0,83.0,14.4036288,25.0,0.0
15869,0.0,17.61111111111111,0.0,83.0,14.4036288,25.0,0.0
15870,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15871,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15872,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15873,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15874,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15875,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15876,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15877,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15878,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15879,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15880,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15881,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15882,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15883,0.0,17.61111111111111,0.0,84.0,14.4036288,25.0,0.0
15884,0.0,17.61111111111111,0.0,85.0,14.4036288,25.0,0.0
15885,0.0,17.61111111111111,0.0,85.0,14.4036288,25.0,0.0
15886,0.0,17.61111111111111,0.0,85.0,14.4036288,25.0,0.0
15887,0.0,17.5,0.0,85.0,14.4036288,25.0,0.0
15888,0.0,17.5,0.0,85.0,14.4036288,25.0,0.0
15889,0.0,17.5,0.0,85.0,14.4036288,25.0,0.0
15890,0.0,17.5,0.0,85.0,14.4036288,25.0,0.0
15891,0.0,17.5,0.0,85.0,14.4036288,25.0,0.0
15892,0.0,17.5,0.0,85.0,14.4036288,25.0,0.0
15893,0.0,17.5,0.0,85.0,14.4036288,25.0,0.0
15894,0.0,17.5,0.0,85.0,14.4036288,25.0,0.0
15895,0.0,17.5,0.0,86.0,14.4036288,25.0,0.0
15896,0.0,17.5,0.0,86.0,14.4036288,25.0,0.0
15897,0.0,17.388888888888886,0.0,86.0,14.4036288,25.0,0.0
15898,0.0,17.388888888888886,0.0,86.0,14.4036288,25.0,0.0
15899,0.0,17.388888888888886,0.0,86.0,14.4036288,25.0,0.0
15900,0.0,17.388888888888886,0.0,86.0,14.4036288,25.0,0.0
15901,0.0,17.388888888888886,0.0,86.0,14.4036288,25.0,0.0
15902,0.0,17.388888888888886,0.0,86.0,14.4036288,25.0,0.0
15903,0.0,17.388888888888886,0.0,86.0,14.4036288,25.0,0.0
15904,0.0,17.388888888888886,0.0,86.0,14.4036288,25.0,0.0
15905,0.0,17.388888888888886,0.0,86.0,14.4036288,25.0,0.0
15906,0.0,17.388888888888886,0.0,86.0,14.4036288,25.0,0.0
15907,0.0,17.388888888888886,0.0,86.0,14.4036288,25.0,0.0
15908,0.0,17.388888888888886,0.0,87.0,14.4036288,25.0,0.0
15909,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15910,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15911,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15912,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15913,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15914,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15915,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15916,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15917,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15918,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15919,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15920,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15921,0.0,17.27777777777778,0.0,87.0,14.4036288,25.0,0.0
15922,0.0,17.22222222222222,0.0,87.0,14.4036288,25.0,0.0
15923,0.0,17.22222222222222,0.0,87.0,14.4036288,25.0,0.0
15924,0.0,17.22222222222222,0.0,87.0,14.4036288,25.0,0.0
15925,0.0,17.22222222222222,0.0,87.0,14.4036288,25.0,0.0
15926,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15927,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15928,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15929,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15930,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15931,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15932,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15933,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15934,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15935,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15936,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15937,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15938,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15939,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15940,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15941,0.0,17.22222222222222,0.0,88.0,14.4036288,25.0,0.0
15942,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15943,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15944,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15945,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15946,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15947,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15948,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15949,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15950,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15951,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15952,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15953,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15954,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15955,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15956,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15957,0.0,17.11111111111111,0.0,89.0,14.4036288,25.0,0.0
15958,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15959,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15960,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15961,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15962,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15963,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15964,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15965,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15966,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15967,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15968,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15969,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15970,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15971,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15972,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15973,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15974,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15975,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15976,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15977,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15978,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15979,0.0,17.11111111111111,0.0,88.0,14.4036288,25.0,0.0
15980,0.0,17.0,0.0,88.0,14.4036288,25.0,0.0
15981,0.0,17.0,0.0,88.0,14.4036288,25.0,0.0
15982,0.0,17.0,0.0,88.0,14.4036288,25.0,0.0
15983,0.0,17.0,0.0,88.0,14.4036288,25.0,0.0
15984,0.0,17.0,0.0,88.0,14.4036288,25.0,0.0
15985,0.0,17.0,0.0,88.0,14.4036288,25.0,0.0
15986,0.0,17.0,0.0,88.0,14.4036288,25.0,0.0
15987,0.0,17.0,0.0,88.0,14.4036288,25.0,0.0
15988,0.0,17.0,0.0,88.0,14.4036288,25.0,0.0
15989,0.0,17.0,0.0,88.0,14.4036288,25.0,0.0
15990,0.0,17.0,0.0,88.0,14.4036288,25.0,0.0
15991,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
15992,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
15993,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
15994,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
15995,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
15996,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
15997,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
15998,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
15999,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16000,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16001,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16002,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16003,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16004,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16005,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16006,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16007,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16008,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16009,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16010,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16011,0.0,16.88888888888889,0.0,88.0,14.4036288,25.0,0.0
16012,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16013,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16014,0.0,16.77777777777778,0.0,89.0,14.4036288,25.0,0.0
16015,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16016,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16017,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16018,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16019,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16020,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16021,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16022,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16023,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16024,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16025,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16026,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16027,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16028,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16029,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16030,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16031,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16032,0.0,16.77777777777778,0.0,88.0,14.4036288,25.0,0.0
16033,0.0,16.77777777777778,0.0,89.0,14.4036288,25.0,0.0
16034,0.0,16.77777777777778,0.0,89.0,14.4036288,25.0,0.0
16035,0.0,16.77777777777778,0.0,89.0,14.4036288,25.0,0.0
16036,0.0,16.77777777777778,0.0,89.0,14.4036288,25.0,0.0
16037,0.0,16.77777777777778,0.0,89.0,14.4036288,25.0,0.0
16038,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16039,0.0,16.77777777777778,0.0,89.0,14.4036288,25.0,0.0
16040,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16041,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16042,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16043,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16044,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16045,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16046,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16047,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16048,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16049,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16050,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16051,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16052,0.0,16.72222222222222,0.0,89.0,14.4036288,25.0,0.0
16053,0.0,16.61111111111111,0.0,89.0,14.4036288,25.0,0.0
16054,0.0,16.61111111111111,0.0,89.0,14.4036288,25.0,0.0
16055,0.0,16.61111111111111,0.0,89.0,14.4036288,25.0,0.0
16056,0.0,16.61111111111111,0.0,90.0,14.4036288,25.0,0.0
16057,0.0,16.61111111111111,0.0,90.0,14.4036288,25.0,0.0
16058,0.0,16.61111111111111,0.0,89.0,14.4036288,25.0,0.0
16059,0.0,16.61111111111111,0.0,89.0,14.4036288,25.0,0.0
16060,0.0,16.61111111111111,0.0,90.0,14.4036288,25.0,0.0
16061,0.0,16.61111111111111,0.0,90.0,14.4036288,25.0,0.0
16062,0.0,16.61111111111111,0.0,90.0,14.4036288,25.0,0.0
16063,0.0,16.61111111111111,0.0,90.0,14.4036288,25.0,0.0
16064,0.0,16.61111111111111,0.0,90.0,14.4036288,25.0,0.0
16065,0.0,16.61111111111111,0.0,90.0,14.4036288,25.0,0.0
16066,0.0,16.5,0.0,90.0,14.4036288,25.0,0.0
16067,0.0,16.5,0.0,90.0,14.4036288,25.0,0.0
16068,0.0,16.5,0.0,90.0,14.4036288,25.0,0.0
16069,0.0,16.5,0.0,90.0,14.4036288,25.0,0.0
16070,0.0,16.5,0.0,90.0,14.4036288,25.0,0.0
16071,0.0,16.5,0.0,90.0,14.4036288,25.0,0.0
16072,0.0,16.5,0.0,90.0,14.4036288,25.0,0.0
16073,0.0,16.5,0.0,90.0,14.4036288,25.0,0.0
16074,0.0,16.5,0.0,90.0,14.4036288,25.0,0.0
16075,0.0,16.5,0.0,90.0,14.4036288,25.0,0.0
16076,0.0,16.5,0.0,90.0,14.4036288,25.0,0.0
16077,0.0,16.38888888888889,0.0,90.0,14.4036288,25.0,0.0
16078,0.0,16.38888888888889,0.0,90.0,14.4036288,25.0,0.0
16079,0.0,16.38888888888889,0.0,90.0,14.4036288,25.0,0.0
16080,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16081,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16082,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16083,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16084,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16085,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16086,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16087,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16088,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16089,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16090,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16091,0.0,16.38888888888889,0.0,91.0,14.4036288,25.0,0.0
16092,0.0,16.277777777777775,0.0,91.0,14.4036288,25.0,0.0
16093,0.0,16.277777777777775,0.0,91.0,14.4036288,25.0,0.0
16094,0.0,16.277777777777775,0.0,91.0,14.4036288,25.0,0.0
16095,0.0,16.277777777777775,0.0,91.0,14.4036288,25.0,0.0
16096,0.0,16.277777777777775,0.0,91.0,14.4036288,25.0,0.0
16097,0.0,16.277777777777775,0.0,91.0,14.4036288,25.0,0.0
16098,0.0,16.277777777777775,0.0,92.0,14.4036288,25.0,0.0
16099,0.0,16.277777777777775,0.0,92.0,14.4036288,25.0,0.0
16100,0.0,16.277777777777775,0.0,92.0,14.4036288,25.0,0.0
16101,0.0,16.277777777777775,0.0,92.0,14.4036288,25.0,0.0
16102,0.0,16.277777777777775,0.0,92.0,14.4036288,25.0,0.0
16103,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16104,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16105,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16106,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16107,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16108,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16109,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16110,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16111,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16112,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16113,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16114,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16115,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16116,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16117,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16118,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16119,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16120,0.0,16.222222222222225,0.0,92.0,14.4036288,25.0,0.0
16121,0.0,16.222222222222225,0.0,93.0,14.4036288,25.0,0.0
16122,0.0,16.222222222222225,0.0,93.0,14.4036288,25.0,0.0
16123,0.0,16.222222222222225,0.0,93.0,14.4036288,25.0,0.0
16124,0.0,16.222222222222225,0.0,93.0,14.4036288,25.0,0.0
16125,0.0,16.222222222222225,0.0,93.0,14.4036288,25.0,0.0
16126,0.0,16.222222222222225,0.0,93.0,14.4036288,25.0,0.0
16127,0.0,16.222222222222225,0.0,93.0,14.4036288,25.0,0.0
16128,0.0,16.11111111111111,0.0,93.0,14.4036288,25.0,0.08
16129,0.0,16.11111111111111,0.0,93.0,14.4036288,25.0,0.08
16130,0.0,16.11111111111111,0.0,93.0,14.4036288,25.0,0.08
16131,0.0,16.11111111111111,0.0,93.0,14.4036288,25.0,0.08
16132,0.0,16.11111111111111,0.0,93.0,14.4036288,25.0,0.08
16133,0.0,16.11111111111111,0.0,93.0,14.4036288,25.0,0.16
16134,0.0,16.11111111111111,0.0,93.0,14.4036288,25.0,0.16
16135,0.0,15.999999999999998,0.0,93.0,14.4036288,25.0,0.16
16136,0.0,15.999999999999998,0.0,93.0,14.4036288,25.0,0.24
16137,0.0,15.999999999999998,0.0,93.0,14.4036288,25.0,0.24
16138,0.0,15.999999999999998,0.0,93.0,14.4036288,25.0,0.24
16139,0.0,15.999999999999998,0.0,93.0,14.4036288,25.0,0.32
16140,0.0,15.999999999999998,0.0,93.0,14.4036288,25.0,0.32
16141,0.0,15.999999999999998,0.1016,93.0,14.4036288,25.0,0.39
16142,0.0,15.999999999999998,0.1016,93.0,14.4036288,25.0,0.39
16143,0.0,15.999999999999998,0.1016,93.0,14.4036288,25.0,0.47
16144,0.0,15.999999999999998,0.1016,93.0,14.4036288,25.0,0.47
16145,0.0,15.999999999999998,0.1016,94.0,14.4036288,25.0,0.55
16146,0.0,15.999999999999998,0.1016,94.0,14.4036288,25.0,0.55
16147,0.0,15.999999999999998,0.1016,94.0,14.4036288,25.0,0.63
16148,0.0,15.999999999999998,0.1016,94.0,14.4036288,25.0,0.71
16149,0.0,15.999999999999998,0.1016,94.0,14.4036288,25.0,0.79
16150,0.0,15.88888888888889,0.1016,94.0,14.4036288,25.0,0.87
16151,0.0,15.88888888888889,0.2032,94.0,14.4036288,25.0,0.95
16152,0.0,15.88888888888889,0.2032,94.0,14.4036288,25.0,1.03
16153,0.0,15.88888888888889,0.2032,94.0,14.4036288,25.0,1.1
16154,0.0,15.88888888888889,0.2032,94.0,14.4036288,25.0,1.18
16155,0.0,15.88888888888889,0.2032,94.0,14.4036288,25.0,1.18
16156,0.0,15.88888888888889,0.2032,94.0,14.4036288,25.0,1.26
16157,0.0,15.88888888888889,0.2032,94.0,14.4036288,25.0,1.34
16158,0.0,15.777777777777777,0.2032,94.0,14.4036288,25.0,1.42
16159,0.0,15.777777777777777,0.2032,94.0,14.4036288,25.0,1.5
16160,0.0,15.777777777777777,0.2032,95.0,14.4036288,25.0,1.5
16161,0.0,15.777777777777777,0.4064,95.0,14.4036288,25.0,1.58
16162,0.0,15.777777777777777,0.4064,95.0,14.4036288,25.0,1.66
16163,0.0,15.777777777777777,0.4064,95.0,14.4036288,25.0,1.82
16164,0.0,15.777777777777777,0.4064,95.0,14.4036288,25.0,1.97
16165,0.0,15.777777777777777,0.4064,95.0,14.4036288,25.0,2.21
16166,0.0,15.777777777777777,0.4064,95.0,14.4036288,25.0,2.37
16167,0.0,15.777777777777777,0.4064,95.0,14.4036288,25.0,2.6
16168,0.0,15.777777777777777,0.4064,95.0,14.4036288,25.0,2.76
16169,0.0,15.72222222222222,0.4064,95.0,14.4036288,25.0,2.92
16170,0.0,15.72222222222222,0.4064,95.0,14.4036288,25.0,3.24
16171,0.0,15.72222222222222,0.4064,95.0,14.4036288,25.0,3.47
16172,0.0,15.72222222222222,0.4064,95.0,14.4036288,25.0,3.63
16173,0.0,15.72222222222222,0.4064,95.0,14.4036288,25.0,3.79
16174,0.0,15.72222222222222,0.4064,95.0,14.4036288,25.0,3.87
16175,0.0,15.72222222222222,0.4064,95.0,14.4036288,25.0,3.95
16176,0.0,15.72222222222222,508.0,95.0,14.4036288,25.0,4.18
16177,0.0,15.72222222222222,508.0,95.0,14.4036288,25.0,4.34
16178,0.0,15.61111111111111,508.0,95.0,14.4036288,25.0,4.5
16179,0.0,15.61111111111111,508.0,95.0,14.4036288,25.0,4.74
16180,0.0,15.72222222222222,508.0,95.0,14.4036288,25.0,4.97
16181,0.0,15.72222222222222,508.0,95.0,14.4036288,25.0,5.29
16182,0.0,15.61111111111111,508.0,95.0,14.4036288,25.0,5.6
16183,0.0,15.61111111111111,508.0,95.0,14.4036288,25.0,5.92
16184,0.0,15.61111111111111,508.0,96.0,14.4036288,25.0,6.24
16185,0.0,15.61111111111111,508.0,96.0,14.4036288,25.0,6.71
16186,0.0,15.61111111111111,0.6096,96.0,14.4036288,25.0,7.18
16187,0.0,15.61111111111111,0.6096,96.0,14.4036288,25.0,7.66
16188,0.0,15.61111111111111,0.6096,96.0,14.4036288,25.0,8.13
16189,0.0,15.499999999999998,0.6096,96.0,14.4036288,25.0,8.6
16190,0.0,15.499999999999998,0.6096,96.0,14.4036288,25.0,8.92
16191,0.0,15.499999999999998,0.6096,96.0,14.4036288,25.0,9.63
16192,0.0,15.499999999999998,0.6096,96.0,14.4036288,25.0,9.79
16193,0.0,15.499999999999998,0.6096,96.0,14.4036288,25.0,10.1
16194,0.0,15.499999999999998,0.6096,96.0,14.4036288,25.0,10.66
16195,0.0,15.499999999999998,0.6096,96.0,14.4036288,25.0,11.29
16196,0.0,15.499999999999998,0.6096,96.0,14.4036288,25.0,11.21
16197,0.0,15.499999999999998,0.6096,96.0,14.4036288,25.0,11.44
16198,0.0,15.61111111111111,0.6096,96.0,14.4036288,25.0,11.84
16199,0.0,15.499999999999998,0.6096,96.0,14.4036288,25.0,12.15
16200,0.0,15.499999999999998,0.6096,96.0,14.4036288,25.0,12.31
16201,0.0,15.499999999999998,0.7112,96.0,14.4036288,25.0,12.0
16202,0.0,15.499999999999998,0.7112,96.0,14.4036288,25.0,12.15
16203,0.0,15.499999999999998,0.7112,96.0,14.4036288,25.0,12.39
16204,0.0,15.499999999999998,0.7112,96.0,14.4036288,25.0,12.79
16205,0.0,15.499999999999998,0.7112,96.0,14.4036288,25.0,13.73
16206,0.0,15.499999999999998,0.7112,96.0,14.4036288,25.0,14.6
16207,0.0,15.499999999999998,0.7112,96.0,14.4036288,25.0,15.31
16208,0.0,15.499999999999998,0.7112,96.0,14.4036288,25.0,16.02
16209,0.0,15.499999999999998,0.7112,96.0,14.4036288,25.0,16.81
16210,0.0,15.499999999999998,0.7112,96.0,14.4036288,25.0,17.6
16211,0.0,15.499999999999998,0.7112,96.0,14.4036288,25.0,18.39
16212,0.0,15.499999999999998,0.7112,95.0,14.4036288,25.0,18.94
16213,0.0,15.38888888888889,0.7112,95.0,14.4036288,25.0,19.49
16214,0.0,15.38888888888889,0.7112,95.0,14.4036288,25.0,19.65
16215,0.0,15.38888888888889,0.7112,95.0,14.4036288,25.0,19.97
16216,0.0,15.38888888888889,0.7874,95.0,14.4036288,25.0,20.52
16217,0.0,15.38888888888889,0.7874,95.0,14.4036288,25.0,21.07
16218,0.0,15.38888888888889,0.7874,95.0,14.4036288,25.0,21.39
16219,0.0,15.38888888888889,0.7874,95.0,14.4036288,25.0,21.63
16220,0.0,15.38888888888889,0.7874,95.0,14.4036288,25.0,22.02
16221,0.0,15.38888888888889,0.7874,95.0,14.4036288,25.0,22.73
16222,0.0,15.38888888888889,0.7874,95.0,14.4036288,25.0,23.68
16223,0.0,15.38888888888889,0.7874,96.0,14.4036288,25.0,24.55
16224,0.0,15.499999999999998,0.7874,96.0,14.4036288,25.0,25.26
16225,0.0,15.499999999999998,0.7874,96.0,14.4036288,25.0,25.89
16226,0.0,15.499999999999998,0.7874,96.0,14.4036288,25.0,26.44
16227,0.0,15.499999999999998,0.7874,96.0,14.4036288,25.0,26.68
16228,0.0,15.499999999999998,0.7874,96.0,14.4036288,25.0,26.76
16229,0.0,15.38888888888889,0.7874,96.0,14.4036288,25.0,26.84
16230,0.0,15.38888888888889,0.7874,96.0,14.4036288,25.0,26.84
16231,0.0,15.38888888888889,0.7874,96.0,14.4036288,25.0,26.91
16232,0.0,15.38888888888889,0.7874,96.0,14.4036288,25.0,26.99
16233,0.0,15.38888888888889,0.7874,96.0,14.4036288,25.0,26.84
